328	10	10	255	208832.875000	12527.782227	226290.531250	0	0	1 //블랙랜드 레스포
329	10	10	255	204574.250000	12441.558594	223817.640625	0	0	1 //블랙랜드 제레미
330	10	10	255	220837.375000	11937.511719	233399.640625	0	0	1 //블랙랜드 밀스
331	10	10	255	211593.515625	11243.192383	237398.484375	0	0	1 //블랙랜드 모리아
332	10	10	255	207037.640625	12514.913086	224986.296875	0	0	1 //블랙랜드 럭셔스
333	10	10	255	201103.437500	12622.591797	221240.250000	1	0	1 //블랙랜드 <보석
334	10	10	255	201323.906250	12498.178711	226923.281250	0	0	1 //블랙랜드 뮬러
337	20	255	255	686916.437500	13417.310547	12240.767578	0	0	1 //기네아섬 <초보
337	40	255	255	696469.062500	12540.257813	112292.179688	0	0	1 //기네아섬 <초보
337	30	255	255	744085.250000	22198.138672	61391.953125	0	0	1 //기네아섬 <초보
338	90	255	255	670740.312500	16680.162109	58327.265625	0	0	1 //기네아섬 로
339	90	255	255	688880.250000	14063.318359	70555.671875	0	0	1 //기네아섬 <경비병>/n베니스터
340	0	255	255	686077.750000	12884.601563	97743.984375	0	0	1 //기네아섬 폰슨
341	0	255	255	725848.687500	15616.036133	58401.226563	0	0	1 //기네아섬 오스왈트
343	0	255	255	714226.937500	12983.121094	29452.300781	0	0	1 //기네아섬 페니
345	0	255	255	677607.437500	14059.683594	91151.132813	0	0	1 //기네아섬 올리비아
349	0	255	255	663018.812500	12915.305664	39870.281250	0	0	1 //기네아섬 <경비병>/n하워드
350	0	255	255	713529.437500	12929.318359	27978.589844	0	0	1 //기네아섬 <경비병>/n워스턴
351	90	255	255	652297	11944	75839	1	0	1 //기네아섬 <경비병>/n켈리
352	0	255	255	710099.812500	13218.443359	25622.535156	0	0	1 //기네아섬 월터
353	90	255	255	688542.500000	14082.608398	71486.539063	0	0	1 //기네아섬 <경비병>/n클레이튼
354	40	255	255	693472.187500	12540.257813	112929.609375	0	0	1 //기네아섬 <늙은
354	30	255	255	741261.375000	21834.138672	60363.335938	0	0	1 //기네아섬 <늙은
354	20	255	255	691334.437500	13732.234375	10929.141602	0	0	1 //기네아섬 <늙은
355	30	255	255	740894.750000	21851.847656	60675.710938	0	0	1 //기네아섬 <무구상인>/n모리스
355	40	255	255	693236.937500	12550.576172	114200.617188	0	0	1 //기네아섬 <무구상인>/n모리스
356	20	255	255	689899.187500	12986.632813	14798.157227	0	0	1 //기네아섬 <잡화상>/n올센
356	40	255	255	699477.562500	12540.257813	113768.750000	0	0	1 //기네아섬 <잡화상>/n올센
356	30	255	255	739171.375000	21489.130859	57858.007813	0	0	1 //기네아섬 <잡화상>/n올센
357	20	255	255	651201.000000	11571.000000	75580.000000	1	0	1 //기네아섬 <선원>/n쿡
366	10	10	255	211238.296875	11831.102539	229418.468750	1	0	1 //블랙랜드 <잡화상인>/n코넬리아
368	10	10	255	213880.265625	11688.092773	233728.921875	1	0	1 //블랙랜드 <무구상인>/n카일
372	60	255	255	668303.687500	11324.867188	100255.351563	0	0	1 //기네아섬 포스트
374	0	255	255	703711.875000	13831.962891	71161.906250	0	0	1 //기네아섬 모이어
375	20	255	255	686471.625000	13436.318359	12143.368164	0	0	1 //기네아섬 마누엘
376	20	255	255	689392.437500	12671.834961	17366.945313	0	0	1 //기네아섬 마비
378	80	255	255	700000.000000	11807.045898	16136.506836	0	0	1 //기네아섬 램킨
379	0	255	255	704812.937500	13909.592773	71061.562500	0	0	1 //기네아섬 레이커
380	255	10	10	352532.437500	16041.439453	298860.343750	0	0	1 //이름없음 <이벤트>/n요스트
380	10	10	255	203716.593750	12441.590820	224218.953125	0	0	1 //이름없음 <이벤트>/n요스트
380	10	255	10	422962.750000	21558.992188	140625.968750	0	0	1 //이름없음 <이벤트>/n요스트
380	255	255	5	192085.687500	23610.031250	105447.687500	0	0	1 //이름없음 <이벤트>/n요스트
381	90	255	255	670828.250000	16777.906250	57871.628906	0	0	1 //기네아섬 무어
382	0	255	255	705691.812500	12561.906250	29294.861328	0	0	1 //기네아섬 바튼
384	0	255	255	727248.125000	15622.844727	75552.164063	0	0	1 //기네아섬 레아
386	0	255	255	673960.000000	13365.036133	87162.328125	0	0	1 //기네아섬 알로마
387	0	255	255	668336.000000	13771.822266	86627.625000	0	0	1 //기네아섬 아마스
419	255	255	55	1022099.937500	29470.976563	523604.218750	0	0	1 //애쉬번가드 활경비병
419	255	255	55	1025990.937500	29462.054688	523526.281250	0	0	1 //애쉬번가드 활경비병
419	255	255	55	1025292.250000	29456.001953	524029.437500	0	0	1 //애쉬번가드 활경비병
419	255	255	55	1026342.625000	29459.621094	522566.562500	0	0	1 //애쉬번가드 활경비병
419	255	255	55	1021655.500000	29453.912109	522065.187500	0	0	1 //애쉬번가드 활경비병
419	255	255	55	1021674.187500	29457.568359	522710.000000	0	0	1 //애쉬번가드 활경비병
419	255	255	55	1024976.812500	29452.900391	524043.093750	0	0	1 //애쉬번가드 활경비병
419	255	255	55	1022692.375000	29453.964844	524096.437500	0	0	1 //애쉬번가드 활경비병
419	255	255	55	1023017.625000	29457.191406	524082.218750	0	0	1 //애쉬번가드 활경비병
419	255	255	55	1024360.187500	28881.515625	524801.000000	0	0	1 //애쉬번가드 활경비병
419	255	255	55	1023718.812500	28881.554688	524831.125000	0	0	1 //애쉬번가드 활경비병
419	20	255	20	401626.718750	19533.289063	104951.062500	0	0	1 //애쉬번가드 활경비1
419	20	255	20	400149.156250	19533.646484	103414.757813	0	0	1 //애쉬번가드 활경비1
419	20	20	255	138791.609375	22609.574219	266748.000000	0	0	1 //애쉬번가드 활경비1
419	20	20	255	139495.078125	22610.158203	268109.968750	0	0	1 //애쉬번가드 활경비1
419	255	40	40	395542.281250	16555.716797	324933.937500	0	0	1 //애쉬번가드 활경비1
419	255	40	40	397110.250000	16555.767578	324990.812500	0	0	1 //애쉬번가드 활경비1
419	255	255	55	1026321.375000	29455.939453	521877.062500	0	0	1 //애쉬번가드 활경비병
419	255	255	55	1023115.500000	29837.255859	518068.781250	0	0	1 //애쉬번가드 활경비병
419	255	255	55	1023964.687500	29837.031250	518058.875000	0	0	1 //애쉬번가드 활경비병
419	255	255	55	1024831.687500	29837.029297	518047.031250	0	0	1 //애쉬번가드 활경비병
425	210	240	220	14124.533203	14172.494141	492125.812500	0	0	1 //블랙랜드가드 <전진기지
427	210	240	220	12726.838867	14156.712891	487570.312500	0	0	1 //블랙랜드가드 <전진기지
432	20	20	255	138938.359375	21461.623047	268025.281250	0	0	1 //블랙랜드가드 <문지기>/n켈스
433	20	20	255	137931.593750	21471.736328	267389.343750	0	0	1 //블랙랜드가드 <문지기>/n빅스톤
554	255	10	10	369862.968750	15449.855469	296895.156250	0	0	1 //애쉬번마을 <경비병>/n페티오
560	255	10	10	369693.250000	15390.707031	295331.156250	0	0	1 //애쉬번마을 <경비병>/n우타루
570	10	10	255	219305.218750	11572.828125	236408.718750	0	0	1 //블랙랜드가드 <경비병>/n폰챠카
575	30	30	255	176244.906250	17391.064453	183645.796875	0	0	1 //블랙랜드 샤라
576	10	10	255	199096.625000	11687.909180	232909.171875	1	0	1 //블랙랜드 <골동품상>/n빅풋
576	10	10	255	200668	12515	229107	1	0	1 //Золотой сундук сокровищ
600	10	10	255	217261.859375	11919.883789	227661.468750	1	0	1 //블랙랜드 <대장장이>/n랜들맨
609	255	10	10	361700.687500	15615.564453	292067.125000	1	0	1 //애쉬번마을 <순간이동조종사>/n메리
610	10	10	255	215660.375000	11551.730469	235767.156250	1	0	1 //블랙랜드 <순간이동조종사>/n게르트루드
626	100	100	100	972268.875000	16957.685547	948464.000000	1	0	1 //Гремлин Дженди, БО3
623	230	230	230	1034425.000000	12844.728516	758713.187500	0	0	1 //상점NPC 카브카브
624	140	250	140	1160962.625000	14042.858398	192912.593750	0	0	1 //상점NPC 샤샤
625	90	250	90	1096918.875000	13370.123047	821194.687500	0	0	1 //상점NPC 베테르
626	160	160	160	1035804.562500	14017.455078	255263.593750	0	0	1 //상점NPC 젠디
627	10	255	10	428581.875000	21147.445313	142212.218750	0	0	1 //바이런마을 <무구상인>/n코덴
366	10	255	10	428577.500000	21152.703125	139676.656250	1	0	1 //바이런마을 <잡화상인>/n제니
629	10	255	10	415994.906250	20172.175781	146284.031250	1	0	1 //바이런마을 <창고지기>/n코로니
631	10	255	10	426340.125000	21131.472656	141675.843750	0	0	1 //바이런마을 컬레이
632	10	255	10	430537.843750	20665.191406	144833.515625	0	0	1 //바이런마을 맥스
634	10	255	10	427593.875000	20079.728516	147221.156250	0	0	1 //바이런마을 콴치
638	255	10	10	353111.281250	15476.000000	288245.687500	0	0	1 //바이런마을 <농장관리인>/n페이터
642	20	255	20	400499.562500	18974.070313	103894.375000	0	0	1 //로덴마을 <문지기>/n오튼
643	20	255	20	401657.593750	19004.960938	103973.734375	0	0	1 //로덴마을 <문지기>/n호건
669	10	10	255	204590.687500	12518.949219	225201.671875	0	0	1 //블랙랜드 네이스
670	10	255	10	419342.937500	25026.062500	133270.812500	0	0	1 //바이런마을 엔지
671	10	255	10	433420.500000	20131.667969	137414.031250	0	0	1 //로덴마을 <경비병>/n톰
672	10	255	10	432797.968750	20146.765625	137401.328125	0	0	1 //로덴마을 <경비병>/n주다스
673	0	255	0	443544.125000	22488.984375	138076.312500	0	0	1 //로덴마을 <경비병>/n루니
674	0	255	0	443411.812500	22590.833984	139298.875000	0	0	1 //로덴마을 <경비병>/n지코
675	0	255	0	430518.937500	19605.341797	153269.093750	0	0	1 //로덴마을 <경비병>/n잠보
676	0	255	0	429909.656250	19613.871094	153238.359375	0	0	1 //로덴마을 <경비병>/n코코
677	10	255	10	409686.312500	19984.498047	147299.109375	0	0	1 //로덴마을 <경비병>/n진
678	10	255	10	409682.812500	20010.308594	148764.515625	0	0	1 //로덴마을 <경비병>/n루커
679	10	255	10	421593.750000	21755.759766	141190.531250	1	0	1 //바이런마을 <촌장>/n울버린
680	100	15	100	300710.406250	15557.816406	1024988.250000	0	0	1 //이름없음 <PC방>/n도우미
680	255	255	5	194658.953125	23833.265625	107115.062500	0	0	1 //바이런마을 <PC방>/n도우미
680	10	255	10	422314.281250	21758.894531	141960.968750	0	0	1 //바이런마을 <PC방>/n도우미
680	30	255	255	739848.875000	21192.300781	55450.042969	0	0	1 //이름없음 <PC방>/n도우미
680	255	10	255	777486.375000	13809.709961	695475.687500	0	0	1 //이름없음 <PC방>/n도우미
680	1	255	201	795930.875000	30025.775391	1102721.375000	0	0	1 //이름없음 <PC방>/n도우미
680	255	10	10	361064.656250	15613.121094	291388.812500	0	0	1 //이름없음 <PC방>/n도우미
680	40	255	255	695514.625000	12940.528320	110728.179688	0	0	1 //이름없음 <PC방>/n도우미
680	10	10	255	200574.750000	12512.830078	224636.265625	0	0	1 //바이런마을 <PC방>/n도우미
680	20	255	255	689082.562500	13417.310547	11823.765625	0	0	1 //이름없음 <PC방>/n도우미
682	10	255	10	434348.562500	20147.642578	141745.796875	1	0	1 //바이런마을 <보석수집가>/n스페로우
684	10	255	10	420284.437500	21083.107422	148843.843750	1	0	1 //바이런마을 <순간이동조종사>/n민트
685	10	255	10	422538.343750	21557.033203	140083.062500	0	0	1 //바이런마을 <바이런>/n게시판
686	10	255	10	426108.656250	21130.521484	141683.593750	0	0	1 //바이런마을 카멕
691	10	255	10	433925.812500	20148.556641	141013.937500	1	0	1 //바이런마을 <골동품상인>/n크루거
700	100	255	100	349967.000000	16045.503906	204309.359375	0	0	1 //바이런마을 야생드라코
700	100	255	100	349738.125000	15717.074219	203222.625000	0	0	1 //바이런마을 야생드라코
700	100	255	100	350786.781250	16523.171875	206468.484375	0	0	1 //바이런마을 야생드라코
700	100	255	100	349412.718750	16498.787109	207116.265625	0	0	1 //바이런마을 야생드라코
700	100	255	100	349229.781250	16125.259766	205635.015625	0	0	1 //바이런마을 야생드라코
700	100	255	100	354787.281250	16639.988281	207615.687500	0	0	1 //바이런마을 야생드라코
700	100	255	100	353707.250000	16639.998047	207315.890625	0	0	1 //바이런마을 야생드라코
700	100	255	100	353370.312500	15831.750000	194202.125000	0	0	1 //바이런마을 야생드라코
700	100	255	100	355437.000000	16455.359375	192644.421875	0	0	1 //바이런마을 야생드라코
700	100	255	100	353656.000000	15995.330078	192503.515625	0	0	1 //바이런마을 야생드라코
700	100	255	100	354117.843750	16040.314453	193783.156250	0	0	1 //바이런마을 야생드라코
700	100	255	100	352131.125000	15416.074219	190717.484375	0	0	1 //바이런마을 야생드라코
700	100	255	100	354192.343750	16015.083984	190482.390625	0	0	1 //바이런마을 야생드라코
700	100	255	100	350649.187500	15217.990234	192281.343750	0	0	1 //바이런마을 야생드라코
700	100	255	100	349814.875000	15020.818359	194423.328125	0	0	1 //바이런마을 야생드라코
700	100	255	100	347654.437500	14612.445313	198371.937500	0	0	1 //바이런마을 야생드라코
700	100	255	100	347120.468750	14685.669922	200283.390625	0	0	1 //바이런마을 야생드라코
700	100	255	100	348288.281250	14766.306641	199939.156250	0	0	1 //바이런마을 야생드라코
700	100	255	100	364238.781250	16349.318359	195340.015625	0	0	1 //바이런마을 야생드라코
700	100	255	100	364667.750000	16563.468750	193100.515625	0	0	1 //바이런마을 야생드라코
700	100	255	100	363142.375000	16640.962891	192826.843750	0	0	1 //바이런마을 야생드라코
700	100	255	100	363990.000000	16551.955078	193909.500000	0	0	1 //바이런마을 야생드라코
