128110	30	255	255	741825.5	21197.76563	54711.92969	0	0	1 //безымянный <обычный материал>/noperator
243	40	255	255	694830.125	13274.64356	108701.5625	0	0	1 //Безымянный <специальный материал>/noperator
945	40	255	255	694540.9375	13274.64356	108731.5781	0	0	1 //безымянный <обычный материал>/noperator
857	40	255	255	694222.9375	13274.64356	108748.6719	0	0	1 //Безымянный <Гадалка>/нКаган
128110	40	255	255	694564.3125	13291.3125	108722.4922	0	0	1 //безымянный <обычный материал>/noperator
1024	255	10	255	784854.0625	13999.80664	690309.875	1	0	1 //Эшбернард <вождь>/nBengal
1025	255	10	255	770217.9375	13812.59668	696919.125	1	0	1 //Эшбернард <Продавец товаров общего назначения>/нИга
1036	255	50	255	803862.4375	17383.63867	715814.6875	1	0	1 //Эшбернард <Привратник>/nKarajan
1037	255	10	255	785850.3125	13967.89551	690800.8125	1	0	1 //Эшбернард <Волшебник>/nДжулия
1038	255	10	255	781018.25	13511.13086	691254.0625	1	0	1 // Эшбернард <Старый
1039	255	10	255	790759.25	13970.34668	689290.4375	1	0	1 //Эшбернард <Охотник>/nРиореус
1040	255	10	255	773540.875	13798.30664	695173.5625	1	0	1 //Пепельный ожог <Кузнец>/nAgni
1047	255	10	255	786274.8125	13989.13281	690158.25	1	0	1 //Эшбернард <Пилот Телепорта>/н Ян
1048	255	10	255	774238.8125	13809.27148	697822.75	1	0	//Эшбернард <Хранитель Склада>/нЯнфу
1051	255	10	255	786117.1875	13974.67578	692189.9375	1	0	1 //Эшбернард <Волшебник>/nToscanini
1053	255	10	255	787410.375	13973.07617	688014.5625	1	0	1 //Эшбернард <Новичок
1054	255	10	255	773106.75	11345.10742	687066.0625	1	0	1 //Эшбернард <Волшебник>/nСерафим
1056	255	10	255	773799	13801.9375	695009.375	1	0	1 //Эшбернард <Торговец оружием>/nnicolo
2091	255	10	255	777749.25	13810.17481	694776.5625	1	0	1 //Безымянный <Подарочная коробка>/nExchange
1032	255	10	255	786466.375	13977.04883	692189.875	1	0	1 // Эшбернард Джулианна
1033	255	10	255	788010.9375	13989.33301	691410.625	1	0	1 // Эшбернард Анджелмо
1034	255	10	255	787808.5	13988.5791	691593.6875	1	0	1 // Шапочка Эшбернарда
1035	255	60	255	765299.5625	16212.29395	716875.875	1	0	1 // Эшбернард Рекс
1041	255	50	255	793011.6875	17128.71289	715096.5	1	0	1 // Эшбернард Бертельс
1042	255	30	255	793457.75	15329.98438	665016.1875	1	0	1 // Эшбернард Джинхуэй
1043	255	10	255	789249.6875	14032.76074	687851.6875	1	0	1 // Эшбернард Лансель
1044	255	0	255	768643.6875	13735.66016	706482.5	1	0	1 // Эшбернард Ивея
1045	255	0	255	799430.5	15210.1875	682577.3125	1	0	1 // Эшбернард Ино
1046	255	0	255	805463.4375	16327.46973	691007.375	1	0	1 // Эшбернард Батер
1052	255	70	255	718331.0625	11466.38965	723131	1	0	1 // Эшбернард Стрэндж
1049	255	10	255	776367.5	13784.60449	697230.125	1	0	1 // Пепельный охотник
1075	255	20	255	767747.625	12425.98242	665924.4375	1	0	1 // Эшбернард <Макабонта'с
1076	255	40	255	820942.3125	11481.44824	653892.3125	1	0	1 //Эшбернард <Разведчик>/ncase
1026	255	30	255	808551.9375	14111.11523	673291.375	1	0	1 //Эшбернард <Страж>/nГореган
1027	255	50	255	792919.3125	17198.49023	716610.75	1	0	1 //Эшбернард <Страж>/nДженнет
1028	255	0	255	750374.4375	17103.22852	686876.9375	1	0	1 //Страж Эшберна <Страж>/нМаду
1029	255	100	255	735753.4375	17466.39844	651057.0625	1	0	1 //Эшбернард <Страж>/nРамдан
1030	255	30	255	796940.5625	15042.55273	660965.125	1	0	//Эшбернард <Страж>/nРеус
1031	255	10	255	791415.125	14016.37305	688501.1875	1	0	1 //Эшбернард <Страж>/nДин
1061	255	10	255	772669.6875	13824.70313	698732.625	1	0	1 //Страж Эшберна <Торговец книгами навыков>/n
1062	255	10	255	772409.75	13820.74121	698767.625	1	0	1 //Страж Эшберна <Волшебный служащий>/n Длинный Хвост
1063	255	10	255	771645.75	13819.74609	695520.5	1	0	1 //Эшбернард <Продавец антиквариата>/n Разрушитель
1064	255	10	255	771060.8125	13814.84668	696170.125	0	0	1 //Эшбернард <Сундук с сокровищами>/nОрландо
1066	255	10	255	774323.0625	13814.375	694391.0625	1	0	1 //Эшбернард <Сборщик самоцветов>/nKubenis
813	255	10	255	772691.0625	13811.12207	695629.3125	0	0	1 //безымянный <охранник>/нСкалли
845	255	10	255	772528	13823.79492	695386.125	0	0	1 //безымянный <ученик>/nmanager
928	255	10	255	785103.8125	13975.70606	692276.8125	0	0	1 //безымянный <из Аида
857	255	10	255	771915.125	13830.68945	695307.4375	0	0	1 //Безымянный <Гадалка>/нКаган
938	255	10	255	772411.8125	13831.44434	695102.25	0	0	1 //безымянный <интеграция с сервером>/nadmin
901	255	10	255	772155.9375	13831.28027	695210.3125	0	0	1 //безымянное <событие>/nunknown
252	255	10	255	770623.375	13807.06152	698184.9375	0	0	1 //безымянное <событие>/nConcierge
968	255	10	255	770737.75	13783.18457	698661.3125	0	0	1 // без названия <платина
945	255	10	255	774094.6875	14020.38379	698850.4375	0	0	1 //безымянный <материал>/nhelper
929	255	10	255	783997.375	13928.36719	688531.75	0	0	1 //Безымянный <Золотой сундук с сокровищами>/nopener
243	255	10	255	774382.75	13987.65039	698851.875	0	0	1 //Безымянный <специальный материал>/noperator
128110	255	10	255	774124.0625	14023.31738	698848.3125	0	0	1 //безымянный <обычный материал>/noperator
135	255	10	10	349942.5	16038.27148	297200.4375	1	0	1 //Деревня Эшберн <Управляющий гильдией>/nБрэндон
167	255	10	10	358750.75	15762.0332	302329.875	1	0	1 //Деревня Эшбурн <Хранитель Склада>/nPopo
935	255	10	10	350936.375	15924.56055	290428.375	1	0	//Деревня Эшберн <Хранитель Склада>/nFufu
725	255	10	10	361565.8438	15648.06055	300138.5	1	0	1 //Деревня Эшберн <Эшберн>/nCrew Combat Manager
714	255	10	10	356539.7188	15476.42969	288006.8438	1	0	1 //Деревня Эшберн <Раса Драко>/n Управляющий Эшберном
247	255	10	10	352726.25	15607.06641	297881.1875	1	0	1 //Деревня Эшберн <Эшберн>/nBoard
252	255	10	10	350733.5938	16045.1377	298431.1563	1	0	1 //безымянное <событие>/nConcierge
609	255	10	10	361700.6875	15615.56445	292067.125	1	0	1 //Деревня Эшберн <Пилот телепортации>/nMerry
722	255	10	10	351539.625	16042.17969	298621.2188	1	0	1 //Деревня Эшберн <Эшберн>/nVillage
1691	255	10	10	366150.5	15887.17676	297684.4063	1	0	1 // без имени <ashburn
1873	255	10	10	348262.4688	16301.14648	298480.7188	0	0	1 //Деревня Эшберн <Дерево навыков
1924	255	10	10	358284.1563	15758.61816	302372.7188	1	0	1 //Черная земля <Консигнационная продажа
2057	255	160	160	383088.625	16611.05078	306653.5938	0	0	1 //Страж Блэкленда <Внутри Метеоса> Менеджер по перемещению
2102	255	10	10	361420.0938	15609.99609	291604	1	0	1 //Остров Гвинея <Помощник новичка> Лия
2103	255	10	10	359073.5625	15758.61914	302292.25	0	0	1 //безымянное <событие>/npotion
2806	255	10	10	361431.625	15625.46777	299941.5625	1	0	1 //Безымянный <Управляющий ареной>/nPionios
162	255	10	10	363756.5938	15693.53125	299892.5313	1	0	1 //Деревня Эшберн <Самоцветы
134	255	10	10	365655.5938	15888.23731	296320.1875	1	0	1 //Деревня Эшберн <Продавец товаров общего назначения>/nCeline
157	255	10	10	360987.5313	15729.40625	289222.75	1	0	1 //Деревня Эшберн <Торговец оружием>/nБарри
926	255	10	10	364528.5	15782.45313	292141.5938	1	0	1 //Деревня Эшберн <Универсальный магазин>/nSid
933	255	10	10	362650.75	15719.17188	289221.4063	1	0	1 //Деревня Эшберн <Продавец материалов>/nЛютер
934	255	10	10	365452.75	15888.80762	295237.625	1	0	//Деревня Эшберн <Продавец книг навыков>/nKen
944	255	10	10	366561.2813	15541.73926	298550.1563	1	0	1 //Деревня Эшберн <Magic Desk Man>/nSchent
161	255	160	160	384197.3125	16536.11914	309574	1	0	1 //Деревня Эшберн <Продавец антиквариата>/n Воррел
936	255	160	160	378566.4375	16923.55078	312138.9375	1	0	1 //Деревня Эшберн <Хранитель Склада>/n Саймон
769	255	160	160	378847.0313	16896.83594	304729.9375	1	0	1 //Деревня неудачников <Продавец фейерверков>/nCracker
734	255	160	160	379363.4375	16895.26172	308070.4375	1	0	1 //Деревня неудачников <Ипподром
168	255	160	160	384690.3125	16544.66211	309585.0938	1	0	1 // Ева, деревня Эшберн
2039	255	160	160	380814.1563	16533.28125	308617.5938	1	0	1 //Деревня Неудачников <Пилот Телепортации>/n Венерома
680	255	10	10	361064.6563	15613.12109	291388.8125	0	0	1 //Безымянный <Комната ПК>/nHelper
2091	255	10	10	360068.4063	15609.9043	291863.625	0	0	1 //Безымянный <Подарочная коробка>/nExchange
160	255	10	10	362122.0313	15720.68555	289510.75	1	0	1 //Деревня Эшберн <Кузнец>/nRuss
166	255	10	10	361116.0625	15610.03516	292997.7188	1	0	1 // Подкроватная сетка в деревне Эшберн
165	255	10	10	359361.125	15607.55469	291377.875	1	0	1 // Сердце деревни Эшберн
265	255	10	10	356232.5313	15610.00293	291046.4063	1	0	1 // Эшберн Виллидж Кевин
245	255	10	10	354296.5625	15609.54688	292287.7188	1	0	1 //Томми, деревня Эшберн
266	255	10	10	353199.625	15609.95215	295607.3438	1	0	1 // Сесил, деревня Эшберн
261	255	10	10	354054.8125	15611.29981	297789.3438	1	0	1 // Альфред, деревня Эшберн
263	255	10	10	353850.8438	15604.93945	300155.4688	1	0	1 // Марш, деревня Эшберн
308	255	10	10	354039.375	15605.93262	300324.8125	1	0	1 // Фишер, деревня Эшберн
311	255	10	10	354302.7813	15607.30664	300526.5313	1	0	1 // Оленберг, деревня Эшберн
668	255	20	20	368856.5	14503.32813	304528.9375	1	0	1 //Кали, деревня Эшберн
164	255	10	10	356691.9063	15608.24316	299333.1875	1	0	1 // Шуман, деревня Эшберн
264	255	10	10	350556.75	16042.49805	299231.6563	1	0	1 // Креа, деревня Эшберн
262	255	10	10	360851.5938	15608.94824	298211.375	1	0	1 // Эшберн Лютер
765	255	20	20	364131.0938	12372.06934	313276.1563	1	0	1 //Безымянный капитан
2092	255	30	30	393188.2813	15836.77051	295490.9375	1	0	1 // Без имени <Hendelium
2093	255	100	100	343394.4063	18279.36133	240318.0938	1	0	1 // Без имени <Hendelium
2094	255	120	120	306505.9688	13656.54004	316882.375	1	0	1 // Без имени <Hendelium
270	255	10	10	368136.7188	16032.05273	300542.7813	0	0	//Деревня Эшберн <Страж>/nBird
273	255	10	10	366897.6563	16033.76367	301599.7188	0	0	1 //Деревня Эшберн <Страж>/nKir
267	255	10	10	364577.375	15776.29492	289916.125	1	0	1 //Деревня Эшберн <Страж>/nЦиммерман
155	255	10	10	365290.7813	15777.08691	291125.4688	1	0	1 //Деревня Эшберн <Страж>/nБраун
554	255	10	10	369862.9688	15449.85547	296895.1563	0	0	1 //Деревня Эшберн <Страж>/n Петио
560	255	10	10	369693.25	15390.70703	295331.1563	0	0	1 //Деревня Эшберн <Страж>/nUtaru
277	255	10	10	356091.5625	15558.3418	285964.8125	0	0	1 //Деревня Эшберн <Страж>/nNox
279	255	10	10	358994.0938	15615.19141	285933.625	1	0	1 //Деревня Эшберн <Страж>/нАрту
268	255	0	0	362298.0313	15597.01953	282913.625	0	0	1 //Деревня Эшберн <Страж>/nДункан
269	255	0	0	367088.75	15680.16016	280088.375	0	0	1 //Деревня Эшберн <Страж>/nRoverson
276	255	0	0	368593.2188	15869.27148	287248.75	0	0	1 //Деревня Эшберн <Страж>/nClark
275	255	0	0	369563.375	15857.5918	288831.7813	1	0	1 //Деревня Эшберн <Страж>/nМортон
274	255	10	10	373506.0625	15382.41797	294914.625	0	0	1 //Деревня Эшберн <Страж>/nKzeb
282	255	0	0	376084.5938	15536.30273	291189.75	0	0	1 //Деревня Эшберн <Страж>/нСева
280	255	160	160	380857.625	16528.26172	307234.875	0	0	1 //Деревня Эшберн <Страж>/nЛео
272	255	160	160	380770.2813	16536.00391	311489.4063	0	0	1 //Деревня Эшберн <Страж>/nZone
271	255	160	160	381777.1875	16431.45508	303285.7188	0	0	1 //Деревня Эшберн <Страж>/nPhillips
163	255	10	10	349372.375	15734.49219	295235.6563	0	0	1 //Деревня Эшберн <Сундук с сокровищами>/nLina
700	255	10	10	352346.2188	15476	287874.1875	0	0	1 //Байрон Виллидж Дикий Драко
700	255	10	10	351821.5	15478.39063	287923.1563	0	0	1 //Байрон Виллидж Дикий Драко
700	255	10	10	351524.7188	15494.21973	288298.7188	0	0	1 //Байрон Виллидж Дикий Драко
700	255	10	10	351796.3125	15489.55859	288696.5938	0	0	1 //Байрон Виллидж Дикий Драко
700	255	10	10	351997.0313	15476.13086	288256.8125	0	0	1 //Байрон Виллидж Дикий Драко
700	255	10	10	352354.9063	15478.20703	288605.7813	0	0	1 //Байрон Виллидж Дикий Драко
700	255	10	10	352565.5938	15476	288221.7188	0	0	1 //Байрон Виллидж Дикий Драко
638	255	10	10	353111.2813	15476	288245.6875	0	0	//Деревня Байронов <Управляющий Фермой>/nPater
2314	255	10	10	363694.3125	15777.75098	292286.7188	1	0	1 //Безымянный <Абеллион
2579	255	10	10	362413.0625	15777.56934	290703.5313	1	0	1 //Деревня Эшберн <Учитель Слуг>/n Ирина
2690	255	10	10	363763.9688	15777.51465	290293.1875	1	0	1 //безымянный <офицер снабжения>/nneo
102085	255	10	10	363859.1563	15777.51367	290239.9063	0	0	1 //безымянный <офицер снабжения>/nneo
102086	255	10	10	363666.8438	15777.5166	290354.125	0	0	1 //безымянный <офицер снабжения>/nneo
2805	255	10	10	362093.2188	15609.96387	294502.4375	1	0	0 //безымянное <событие>/nholly
2857	255	10	10	363669.875	15777.51367	290152.6875	1	0	1 //Безымянный <офицер снабжения>/nTheo
2980	255	10	10	350091.4063	16042.74023	296497.5	0	0	1 //Безымянный <оператор>/nSerie
2980	255	255	5	190737.5313	23875.0332	110106.2734	0	0	1 //Безымянный <оператор>/nSerie
2980	10	10	255	202138.4688	12517.57715	226677.7969	0	0	1 //Безымянный <оператор>/nSerie
2982	255	10	10	350232.5	16042.72656	296412.25	0	0	1 //безымянный <оператор>/nmarin
2980	10	255	10	424365.5313	21132.41016	139373.3125	0	0	1 //Безымянный <оператор>/nSerie
2982	10	10	255	202256.9688	12517.56836	226594.6563	0	0	1 //безымянный <оператор>/nmarin
2982	255	255	5	190830.0156	23901.08008	110009.7969	0	0	1 //безымянный <оператор>/nmarin
2982	10	255	10	424371.25	21132.41016	139232.4063	0	0	1 //безымянный <оператор>/nmarin
3083	255	10	10	361148.1875	15610.0625	290322.0938	0	0	1 //Безымянный мужчина в черном
3084	255	10	10	363610.5625	15777.5127	290050.25	1	0	1 //Безымянный <офицер снабжения>/nЛео
3085	255	10	10	363550.4375	15777.51465	290090.7813	1	0	1 //Безымянный <офицер снабжения>/nЛео
101223	255	10	10	363525.9375	15777.5166	290239.7813	0	0	1 //безымянный <офицер снабжения>/n секция
101813	255	10	10	360802.4688	15254.86328	296121.875	0	0	1 //безымянный <событие>/n рефери
102341	255	10	10	362195.6875	15609.96973	294663.5313	1	0	1 //Безымянный <Сундук с сокровищами Точки Хаоса>/npoly
118309	255	10	10	361970.9063	15609.95508	294292.5	0	0	1 //безымянное <событие>/nlily
128566	255	10	10	359750.875	15246.67383	293244.9688	1	0	1 //безымянное <событие>/nновый год
2003	255	255	101	716626.0625	15388.67871	479270.6563	1	2	1 //Безымянный <Хранитель Склада>/нларка
2001	255	255	101	712194.875	15493.71289	477615.2188	1	2	1 //Безымянный <Торговец доспехами>/nLarka
2002	255	255	101	714971.625	15413.20508	476926.0938	1	2	1 //Безымянный <продавец товаров общего назначения>/nlarca
2006	255	255	101	716041.5625	15388.67773	479367.1875	1	1	1 //Безымянный <Хранитель Склада>/nPoby
2004	255	255	101	712453.9375	15493.71191	477611.0313	1	1	//Без имени <Отправка
2005	255	255	101	714976.625	15413.20508	476693.6875	1	1	//Без имени <Отправка
2001	255	255	107	825846.25	41291.96875	382854.9375	1	2	1 //Безымянный <Торговец доспехами>/nLarka
2002	255	255	107	824610.5	41298.99609	383729	1	2	1 //Безымянный <продавец товаров общего назначения>/nlarca
2004	255	255	107	826436	41291.625	385441.9688	1	1	//Без имени <Отправка
2005	255	255	107	826522.9375	41291.5	385258.875	1	1	//Без имени <Отправка
2015	255	255	112	435284.4063	20015.15234	280216.5625	1	0	1 //Деревня Эшберн <Полнолуние
2023	255	255	101	709437.75	17433.63867	488779.125	1	0	1 //безымянный <полная луна
2024	255	255	101	708613.25	17560.53906	486575.4688	1	0	1 // безымянный <larca
2025	255	255	101	713724.875	15389.80176	479751.5938	1	0	1 // безымянный <larca
2026	255	255	101	707977.3125	16320.83301	483881.2188	1	0	1 // безымянный <larca
2027	255	255	101	711848.875	16333.17285	481534.375	1	0	1 // умереть безымянным
2028	255	255	101	709460.75	16210.57813	478494	1	0	1 // В полнолуние без имени
2029	255	255	101	713585.4375	15389.80176	480044.4375	0	2	1 //Безымянный отдых
2029	255	255	101	713492.4375	15389.80176	480171.8438	0	2	1 //Безымянный отдых
2030	255	255	101	708935.8125	17560.53906	487498.2188	1	0	1 // безымянный <остальное
2031	255	255	101	710305.25	17425.75781	484235.6563	1	0	1 // без имени <ресурс
2032	255	255	101	708954	16399.9707	482372	1	0	1 // без имени <ресурс
2033	255	255	101	716168.25	15319.6709	481652.1875	1	0	1 // без имени <ресурс
2035	255	255	101	714451.25	15315.44434	475760.6875	1	1	1 //Безымянный мститель
2034	255	255	101	717026.6875	15388.67773	479919.2813	1	0	1 // без имени <ресурс
2036	255	255	101	713534.8125	15389.80176	480074.6875	1	1	1 //Безымянный отдых
2036	255	255	101	713671.125	15441.98633	480131.7188	1	1	1 //Безымянный отдых
2037	255	255	100	788382.3125	39061.74219	405014.3125	0	0	1 //без имени <земля
2029	255	255	101	713639	15389.80176	480167.7813	0	2	1 //Безымянный отдых
2029	255	255	101	713712.125	15435.23633	480083.9688	0	2	1 //Безымянный отдых
2044	255	255	104	784297.4375	24232.62305	426823.375	1	0	1 //Магазин NPC Лерион
2044	255	255	104	767389.25	24233.88281	469571.2188	1	0	1 //Магазин NPC Лерион
2044	255	255	109	774628.8125	49181.39844	372161.375	1	0	1 //Магазин NPC Лерион
2634	255	255	108	793576.125	46237.85547	367196.1563	1	0	1 //к безымянному горизонту
2635	255	1	100	1136246.75	13359.23047	596772.375	1	0	1 // безымянный разрыв в полнолуние 1
2636	255	1	100	1136325.375	13360.7002	569521	1	0	1 // безымянный разрыв в полнолуние 2
2637	255	1	100	1163302.25	13357.23731	569518	1	0	1 //Безымянный разрыв в полнолуние 3
2638	255	1	100	1163326	13357.02832	596710.6875	1	0	1 //Безымянный разрыв в полнолуние 4
2639	255	1	100	1146531.25	13433.63477	579731.25	1	0	1 //менеджер безымянного горизонта
2664	255	1	100	1152839.5	13433.63574	586355.625	1	0	1 //менеджер безымянного горизонта
2667	255	1	100	1149839.125	13356.86426	583084.625	1	0	1 //Магазин NPC Ларион
2624	255	255	107	825458.9375	41383.64844	383720.5313	1	0	1 //безымянный раненый улан
2625	255	255	107	825410.375	41335.40234	384734.5625	1	0	1 //Безымянный выздоравливающий старший офицер
884	230	240	220	17708.99023	29548.3457	248017.0156	0	0	1 //Черный наземный страж <Телепорт>/n Эльф
889	210	240	220	11463.91406	14175.2793	491769.8438	0	0	1 //Страж Блэкленда <Хранитель Склада>/nВинс
890	210	240	220	11078.20801	14150	490756.375	0	0	1 //Страж Блэкленда <Торговец>/nГермес
900	210	240	220	16492.38672	14223.4502	485973.2188	0	0	1 //Черный наземный страж <Телепорт>/n Эльф
902	210	240	220	11057.3418	14149.19336	490160.1875	0	0	1 //Черная наземная гвардия <Главный торговец>/nСтунон
2082	220	240	220	192467.2813	20733.04492	487354.6563	0	0	//безымянный <магический предмет
2081	210	240	220	16735.0918	14070.67969	491023.75	0	0	1 //безымянный <бог солнца
2981	210	240	220	12276.91016	14091.02051	490568.3438	0	0	1 //Безымянный <Открыватель ящиков Метеос>/nКебек
892	210	240	220	13983.64648	14161.5332	489743.4375	0	0	1 //Блэкленд Страж Билли
885	200	240	220	73114.25781	22056.2832	532285.75	0	0	1 //Гробовщик из Черной Стражи
427	210	240	220	12726.83887	14156.71289	487570.3125	0	0	1 //Страж Блэкленда <Передовая база
425	210	240	220	14124.5332	14172.49414	492125.8125	0	0	1 //Страж Блэкленда <Передовая база
2105	210	240	220	15805.53125	14109.17383	492043.1563	1	0	1 //Без имени <Метеос
2533	1	255	240	1163583.375	31712.32227	835195.3125	1	0	1 //Иллюзия стража Блэкленда Белкена
1710	190	10	255	962766.875	38494.78516	1270263.125	1	0	1 //Черноземная стража <земли
1711	190	10	255	965818.3125	43890.45703	1278074.25	1	0	1 //Блэкленд Страж <ветра
1712	190	10	255	958879.4375	48907.09375	1280904	1	0	1 //Страж Блэкленда <Вода
1713	190	10	255	955307.875	53926.86328	1275051.375	1	0	1 //Черноземная стража <солнца
1654	220	240	220	251587.3281	13285.66016	534009.5625	1	0	1 //Страж Блэкленда <Страж>/nГрантор
1719	190	10	255	960998.5625	38663.89063	1276808	1	0	1 // Участки Блэклендгард
2528	240	10	220	957926.5625	58079.54297	1273532.125	0	0	0 //Защитник земли Блэклендской стражи
2529	240	10	220	957478	58079.54297	1274031.625	0	0	0 //Воздушный герметик Blackland Guard
2530	240	10	220	957969.9375	58079.28906	1274477.125	0	0	0 // Морской тюлень Blackland Guard
2531	240	10	220	958433.375	58079.54297	1273977	0	0	0 //Солнечный герметик Blackland Guard
2532	240	10	220	957954.3125	58150.87891	1273999.375	1	0	0 //Мысли черноземного стража Грихентеля
